DecisionID,AttributeA,AttributeB,Track,Decision,Reason,LineageAction,CanonicalNode,FamilyA,FamilyB,RoleA,RoleB,EvidenceScore,EmbeddingSimilarity,NameSimilarity,SupportCount,AANF,ECNF,RRNF,CMNF,PONF,DBNF,HardVetoes
dec::v17::plaid_transaction_amount::plaid_transaction_date::production,Plaid.transaction_amount,Plaid.transaction_date,production,REJECT_UNSAFE,schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,payment_amount|transaction_date,payment:amount,temporal:transaction_date,transaction_amount,posted_transaction_date,0.26473235784820554,0.5659019748043967,0.3333333333333333,0,FAIL,DEFER,PASS,PASS,FAIL,PASS,schema-declared do_not_merge_with_families veto
dec::v17::plaid_transaction_amount::razorpay_amount::production,Plaid.transaction_amount,Razorpay.amount,production,HUMAN_REVIEW,evidence margin below auto-merge threshold; cross-rail compatibility uncertain,QUEUE_HUMAN_REVIEW,payment_amount,payment:amount,payment:amount,transaction_amount,payment_amount_minor_units,0.7871530594216946,0.6775801697762701,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,
dec::v17::plaid_transaction_amount::stripe_amount::production,Plaid.transaction_amount,Stripe.amount,production,HUMAN_REVIEW,evidence margin below auto-merge threshold; cross-rail compatibility uncertain,QUEUE_HUMAN_REVIEW,payment_amount,payment:amount,payment:amount,transaction_amount,payment_amount_minor_units,0.7777464592678116,0.6507041693366047,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,
dec::v17::plaid_transaction_amount::upi_transaction_identifier::production,Plaid.transaction_amount,UPI.txn_id,production,REJECT_UNSAFE,identifier must not merge with payment/temporal,REJECT_BY_NORMAL_FORM,payment_amount|transaction_identifier,payment:amount,identifier:upi_transaction,transaction_amount,upi_transaction_identifier,0.24423454678614642,0.5073368003413707,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,identifier must not merge with payment/temporal
dec::v17::plaid_transaction_amount::upi_transaction_amount::production,Plaid.transaction_amount,UPI.txn_amount,production,HUMAN_REVIEW,cross-rail compatibility uncertain,QUEUE_HUMAN_REVIEW,payment_amount,payment:amount,payment:amount,transaction_amount,transaction_amount,0.9651965217244713,0.9005614906413466,1.0,5,PASS,PASS,PASS,PASS,PASS,PASS,
dec::v17::plaid_transaction_amount::upi_transaction_timestamp::production,Plaid.transaction_amount,UPI.txn_timestamp,production,REJECT_UNSAFE,schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,payment_amount|transaction_timestamp,payment:amount,temporal:transaction_timestamp,transaction_amount,transaction_timestamp,0.23705949755841693,0.4868366596907151,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,schema-declared do_not_merge_with_families veto
dec::v17::plaid_transaction_amount::upi_transaction_status::production,Plaid.transaction_amount,UPI.txn_status,production,REJECT_UNSAFE,schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,payment_amount|payment_status,payment:amount,payment:status,transaction_amount,transaction_status,0.2935213223822849,0.6481561591874807,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,schema-declared do_not_merge_with_families veto
dec::v17::plaid_transaction_date::ppvisa_expiration_date::production,Plaid.transaction_date,PPVisa.exp,production,DEFER,insufficient evidence,DEFER_CANDIDATE,transaction_date|card_expiration_date,temporal:transaction_date,payment_card:expiration_date,posted_transaction_date,card_validity,0.2397784335128071,0.4946050481318298,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,
dec::v17::plaid_transaction_date::upi_transaction_identifier::production,Plaid.transaction_date,UPI.txn_id,production,REJECT_UNSAFE,identifier must not merge with payment/temporal,REJECT_BY_NORMAL_FORM,transaction_date|transaction_identifier,temporal:transaction_date,identifier:upi_transaction,posted_transaction_date,upi_transaction_identifier,0.2266564352957659,0.45711362465456923,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,identifier must not merge with payment/temporal
dec::v17::plaid_transaction_date::upi_transaction_amount::production,Plaid.transaction_date,UPI.txn_amount,production,REJECT_UNSAFE,schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,transaction_date|payment_amount,temporal:transaction_date,payment:amount,posted_transaction_date,transaction_amount,0.24872395201746494,0.5201636724308523,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,schema-declared do_not_merge_with_families veto
dec::v17::plaid_transaction_date::upi_transaction_timestamp::production,Plaid.transaction_date,UPI.txn_timestamp,production,DEFER,insufficient evidence,DEFER_CANDIDATE,transaction_date|transaction_timestamp,temporal:transaction_date,temporal:transaction_timestamp,posted_transaction_date,transaction_timestamp,0.33710342811212196,0.7726764612727295,0.3333333333333333,1,FAIL,DEFER,PASS,FAIL,PASS,PASS,
dec::v17::plaid_transaction_date::upi_transaction_status::production,Plaid.transaction_date,UPI.txn_status,production,REJECT_UNSAFE,temporal must not merge with status; schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,transaction_date|payment_status,temporal:transaction_date,payment:status,posted_transaction_date,transaction_status,0.25110528586983777,0.5269674834376318,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,temporal must not merge with status; schema-declared do_not_merge_with_families veto
dec::v17::razorpay_razorpay_payment_identifier::razorpay_razorpay_order_identifier::production,Razorpay.razorpay_payment_id,Razorpay.razorpay_order_id,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,payment_identifier|order_identifier,identifier:razorpay_payment,identifier:order,payment_object_identifier,order_identifier,0.3437873090194599,0.6965351686270284,0.5,1,FAIL,DEFER,PASS,PASS,PASS,PASS,identifier subtypes must remain separate: identifier:razorpay_payment vs identifier:order; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto
dec::v17::razorpay_razorpay_payment_identifier::stripe_payment_intent_identifier::production,Razorpay.razorpay_payment_id,Stripe.payment_intent_id,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,payment_identifier|payment_intent_identifier,identifier:razorpay_payment,identifier:payment_intent,payment_object_identifier,payment_intent_object_identifier,0.30184827740249404,0.5767093640071258,0.5,1,FAIL,DEFER,PASS,PASS,PASS,PASS,identifier subtypes must remain separate: identifier:razorpay_payment vs identifier:payment_intent; explicit negative pair hard veto
dec::v17::razorpay_amount::stripe_amount::production,Razorpay.amount,Stripe.amount,production,ACCEPT_MERGE,AANF/ECNF/RRNF/CMNF/PONF passed with clear compatibility,MERGE_INTO_CANONICAL_NODE,payment_amount,payment:amount,payment:amount,payment_amount_minor_units,payment_amount_minor_units,0.9239307001415206,0.9255162861186301,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,
dec::v17::razorpay_amount::upi_transaction_amount::production,Razorpay.amount,UPI.txn_amount,production,HUMAN_REVIEW,evidence margin below auto-merge threshold; cross-rail compatibility uncertain,QUEUE_HUMAN_REVIEW,payment_amount,payment:amount,payment:amount,payment_amount_minor_units,transaction_amount,0.7567152129232023,0.5906148940662922,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,
dec::v17::razorpay_currency::stripe_currency::production,Razorpay.currency,Stripe.currency,production,ACCEPT_MERGE,AANF/ECNF/RRNF/CMNF/PONF passed with clear compatibility,MERGE_INTO_CANONICAL_NODE,payment_currency,payment:currency,payment:currency,currency_code,currency_code,0.94999999999965,0.999999999999,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,
dec::v17::razorpay_currency::upi_currency::production,Razorpay.currency,UPI.currency,production,HUMAN_REVIEW,cross-rail compatibility uncertain,QUEUE_HUMAN_REVIEW,payment_currency,payment:currency,payment:currency,currency_code,currency_code,0.94999999999965,0.999999999999,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,
dec::v17::razorpay_method::stripe_payment_method::production,Razorpay.method,Stripe.payment_method,production,ACCEPT_MERGE,AANF/ECNF/RRNF/CMNF/PONF passed with clear compatibility,MERGE_INTO_CANONICAL_NODE,payment_method,payment:method,payment:method,payment_method,payment_method_reference,0.8820815136368209,0.948804324676631,0.5,5,PASS,PASS,PASS,PASS,PASS,PASS,
dec::v17::razorpay_virtual_payment_address::upi_virtual_payment_address::production,Razorpay.vpa,UPI.vpa,production,HUMAN_REVIEW,cross-rail compatibility uncertain,QUEUE_HUMAN_REVIEW,virtual_payment_address,upi:vpa,upi:vpa,payer_or_customer_vpa,generic_vpa,0.9658152396047952,0.9023292560137006,1.0,5,PASS,PASS,PASS,PASS,PASS,PASS,
dec::v17::razorpay_virtual_payment_address::upi_payee_virtual_payment_address::production,Razorpay.vpa,UPI.payee_vpa,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,virtual_payment_address|payee_virtual_payment_address,upi:vpa,upi:payee_vpa,payer_or_customer_vpa,payee,0.4384252843723291,0.8240722410637974,0.75,2,FAIL,DEFER,FAIL,FAIL,PASS,PASS,role conflict: payer vs payee; explicit negative pair hard veto
dec::v17::razorpay_status::stripe_status::production,Razorpay.status,Stripe.status,production,ACCEPT_MERGE,AANF/ECNF/RRNF/CMNF/PONF passed with clear compatibility,MERGE_INTO_CANONICAL_NODE,payment_status,payment:status,payment:status,payment_lifecycle_status,payment_intent_lifecycle_status,0.9253674372551386,0.9296212493003959,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,
dec::v17::razorpay_status::upi_transaction_status::production,Razorpay.status,UPI.txn_status,production,HUMAN_REVIEW,evidence margin below auto-merge threshold; cross-rail compatibility uncertain,QUEUE_HUMAN_REVIEW,payment_status,payment:status,payment:status,payment_lifecycle_status,transaction_status,0.8292050956517036,0.7977288447191533,0.5,5,PASS,PASS,PASS,PASS,PASS,PASS,
dec::v17::razorpay_created_at::stripe_created::production,Razorpay.created_at,Stripe.created,production,ACCEPT_MERGE,AANF/ECNF/RRNF/CMNF/PONF passed with clear compatibility,MERGE_INTO_CANONICAL_NODE,created_at,temporal:created_at,temporal:created_at,payment_created_timestamp,payment_intent_created_timestamp,0.8751489751661429,0.9289970719032653,0.5,5,PASS,PASS,PASS,PASS,PASS,PASS,
dec::v17::stripe_amount::upi_transaction_amount::production,Stripe.amount,UPI.txn_amount,production,HUMAN_REVIEW,evidence margin below auto-merge threshold; cross-rail compatibility uncertain,QUEUE_HUMAN_REVIEW,payment_amount,payment:amount,payment:amount,payment_amount_minor_units,transaction_amount,0.7532929899181335,0.58083711405181,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,
dec::v17::stripe_currency::upi_currency::production,Stripe.currency,UPI.currency,production,HUMAN_REVIEW,cross-rail compatibility uncertain,QUEUE_HUMAN_REVIEW,payment_currency,payment:currency,payment:currency,currency_code,currency_code,0.94999999999965,0.999999999999,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,
dec::v17::stripe_customer_identifier::upi_transaction_identifier::production,Stripe.customer_id,UPI.txn_id,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,customer_identifier|transaction_identifier,identifier:customer,identifier:upi_transaction,customer_object_identifier,upi_transaction_identifier,0.24815074478584703,0.5185259374833725,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,identifier subtypes must remain separate: identifier:customer vs identifier:upi_transaction; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto
dec::v17::stripe_card_last4::stripe_card_brand::production,Stripe.card_last4,Stripe.card_brand,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,card_last4|card_brand,payment_card:last4,payment_card:brand,card_summary,card_brand,0.253526379736551,0.5338848944853839,0.3333333333333333,0,FAIL,DEFER,PASS,PASS,PASS,PASS,account/card subtypes are ambiguous: payment_card:last4 vs payment_card:brand; explicit negative pair hard veto
dec::v17::stripe_status::upi_transaction_status::production,Stripe.status,UPI.txn_status,production,HUMAN_REVIEW,evidence margin below auto-merge threshold; cross-rail compatibility uncertain,QUEUE_HUMAN_REVIEW,payment_status,payment:status,payment:status,payment_intent_lifecycle_status,transaction_status,0.8098788730589409,0.7425110658826883,0.5,5,PASS,PASS,PASS,PASS,PASS,PASS,
dec::v17::upi_virtual_payment_address::upi_payee_virtual_payment_address::production,UPI.vpa,UPI.payee_vpa,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,virtual_payment_address|payee_virtual_payment_address,upi:vpa,upi:payee_vpa,generic_vpa,payee,0.3996794246402027,0.7133697846862933,0.75,1,FAIL,DEFER,PASS,PASS,PASS,PASS,explicit negative pair hard veto
dec::v17::upi_transaction_identifier::upi_transaction_amount::production,UPI.txn_id,UPI.txn_amount,production,REJECT_UNSAFE,identifier must not merge with payment/temporal,REJECT_BY_NORMAL_FORM,transaction_identifier|payment_amount,identifier:upi_transaction,payment:amount,upi_transaction_identifier,transaction_amount,0.2774624858632061,0.6022737691329698,0.3333333333333333,0,FAIL,DEFER,PASS,PASS,FAIL,PASS,identifier must not merge with payment/temporal
dec::v17::upi_transaction_identifier::upi_transaction_timestamp::production,UPI.txn_id,UPI.txn_timestamp,production,REJECT_UNSAFE,identifier must not merge with payment/temporal,REJECT_BY_NORMAL_FORM,transaction_identifier|transaction_timestamp,identifier:upi_transaction,temporal:transaction_timestamp,upi_transaction_identifier,transaction_timestamp,0.2735625040207592,0.5911309638688359,0.3333333333333333,0,FAIL,DEFER,PASS,PASS,FAIL,PASS,identifier must not merge with payment/temporal
dec::v17::upi_transaction_identifier::upi_transaction_status::production,UPI.txn_id,UPI.txn_status,production,REJECT_UNSAFE,identifier must not merge with payment/temporal; schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,transaction_identifier|payment_status,identifier:upi_transaction,payment:status,upi_transaction_identifier,transaction_status,0.294428023554474,0.6507467339651639,0.3333333333333333,0,FAIL,DEFER,PASS,PASS,FAIL,PASS,identifier must not merge with payment/temporal; schema-declared do_not_merge_with_families veto
dec::v17::upi_transaction_amount::upi_transaction_timestamp::production,UPI.txn_amount,UPI.txn_timestamp,production,REJECT_UNSAFE,schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,payment_amount|transaction_timestamp,payment:amount,temporal:transaction_timestamp,transaction_amount,transaction_timestamp,0.2763525315707059,0.5991024711543977,0.3333333333333333,0,FAIL,DEFER,PASS,PASS,FAIL,PASS,schema-declared do_not_merge_with_families veto
dec::v17::upi_transaction_amount::upi_transaction_status::production,UPI.txn_amount,UPI.txn_status,production,REJECT_UNSAFE,schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,payment_amount|payment_status,payment:amount,payment:status,transaction_amount,transaction_status,0.3336792519853606,0.7628931009105541,0.3333333333333333,1,FAIL,DEFER,PASS,PASS,PASS,PASS,schema-declared do_not_merge_with_families veto
dec::v17::upi_transaction_timestamp::upi_transaction_status::production,UPI.txn_timestamp,UPI.txn_status,production,REJECT_UNSAFE,temporal must not merge with status; schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,transaction_timestamp|payment_status,temporal:transaction_timestamp,payment:status,transaction_timestamp,transaction_status,0.28605437791424915,0.62682203213595,0.3333333333333333,0,FAIL,DEFER,PASS,PASS,FAIL,PASS,temporal must not merge with status; schema-declared do_not_merge_with_families veto
dec::v17::inamex_primary_account_number::mastercard_primary_account_number::discovery,INAmex.PrimaryAccountNumber,Mastercard.primary_account_number,discovery,HUMAN_REVIEW,cross-rail compatibility uncertain,QUEUE_HUMAN_REVIEW,card_primary_account_number,payment_card:pan,payment_card:pan,card_account_identifier,card_account_identifier,0.9553108415311572,0.8723166900890206,1.0,5,PASS,PASS,PASS,PASS,PASS,PASS,
dec::v17::inamex_primary_account_number::plaid_account_number::discovery,INAmex.PrimaryAccountNumber,Plaid.account_number,discovery,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,card_primary_account_number|bank_account_number,payment_card:pan,payment_account:account_number,card_account_identifier,bank_account_identifier,0.39476542840584533,0.6040917002071772,0.6666666666666666,2,PASS,DEFER,PASS,FAIL,FAIL,PASS,card PAN must not merge with bank account; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto
dec::v17::inamex_primary_account_number::ppvisa_primary_account_number::discovery,INAmex.PrimaryAccountNumber,PPVisa.pan,discovery,ACCEPT_MERGE,AANF/ECNF/RRNF/CMNF/PONF passed with clear compatibility,MERGE_INTO_CANONICAL_NODE,card_primary_account_number,payment_card:pan,payment_card:pan,card_account_identifier,card_account_identifier,0.9895334244655727,0.9700954984730646,1.0,5,PASS,PASS,PASS,PASS,PASS,PASS,
dec::v17::inamex_expiration_date::plaid_transaction_date::discovery,INAmex.ExpirationDate,Plaid.transaction_date,discovery,DEFER,insufficient evidence,DEFER_CANDIDATE,card_expiration_date|transaction_date,payment_card:expiration_date,temporal:transaction_date,card_validity,posted_transaction_date,0.2464300818000904,0.5136097575240678,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,
dec::v17::inamex_expiration_date::ppvisa_expiration_date::discovery,INAmex.ExpirationDate,PPVisa.exp,discovery,ACCEPT_MERGE,AANF/ECNF/RRNF/CMNF/PONF passed with clear compatibility,MERGE_INTO_CANONICAL_NODE,card_expiration_date,payment_card:expiration_date,payment_card:expiration_date,card_validity,card_validity,0.9832065400609047,0.9520186858882991,1.0,5,PASS,PASS,PASS,PASS,PASS,PASS,
dec::v17::inamex_card_verification_value::ppvisa_verification_value::discovery,INAmex.CardVerificationValue,PPVisa.cvv,discovery,HUMAN_REVIEW,evidence margin below auto-merge threshold,QUEUE_HUMAN_REVIEW,card_verification_value,payment_card:verification_value,payment_card:verification_value,sensitive_authentication_data,sensitive_authentication_data,0.8411824490561535,0.7367117592080575,0.6666666666666666,5,PASS,PASS,PASS,PASS,PASS,PASS,
